2739,"Salgadinho","PB"
2740,"Salgado de São Félix","PB"
2741,"Santa Cecília","PB"
2742,"Santa Cruz","PB"
2743,"Santa Helena","PB"
2744,"Santa Inês","PB"
2745,"Santa Luzia","PB"
2746,"Santa Rita","PB"
2747,"Santa Teresinha","PB"
2748,"Santana de Mangueira","PB"
2749,"Santana dos Garrotes","PB"
2750,"Santarém","PB"
2751,"Santo André","PB"
2752,"São Bentinho","PB"
2753,"São Bento","PB"
2754,"São Domingos de Pombal","PB"
2755,"São Domingos do Cariri","PB"
2756,"São Francisco","PB"
2757,"São João do Cariri","PB"
2758,"São João do Rio do Peixe","PB"
2759,"São João do Tigre","PB"
2760,"São José da Lagoa Tapada","PB"
2761,"São José de Caiana","PB"
2762,"São José de Espinharas","PB"
2763,"São José de Piranhas","PB"
2764,"São José de Princesa","PB"
2765,"São José do Bonfim","PB"
2766,"São José do Brejo do Cruz","PB"
2767,"São José do Sabugi","PB"
2768,"São José dos Cordeiros","PB"
2769,"São José dos Ramos","PB"
2770,"São Mamede","PB"
2771,"São Miguel de Taipu","PB"
2772,"São Sebastião de Lagoa de Roça","PB"
2773,"São Sebastião do Umbuzeiro","PB"
2774,"Sapé","PB"
2775,"Seridó","PB"
2776,"Serra Branca","PB"
2777,"Serra da Raiz","PB"
2778,"Serra Grande","PB"
2779,"Serra Redonda","PB"
2780,"Serraria","PB"
2781,"Sertãozinho","PB"
2782,"Sobrado","PB"
2783,"Solânea","PB"
2784,"Soledade","PB"
2785,"Sossêgo","PB"
2786,"Sousa","PB"
2787,"Sumé","PB"
2788,"Taperoá","PB"
2789,"Tavares","PB"
2790,"Teixeira","PB"
2791,"Tenório","PB"
2792,"Triunfo","PB"
2793,"Uiraúna","PB"
2794,"Umbuzeiro","PB"
2795,"Várzea","PB"
2796,"Vieirópolis","PB"
2797,"Vista Serrana","PB"
2798,"Zabelê","PB"
2799,"Abreu e Lima","PE"
2800,"Afogados da Ingazeira","PE"
2801,"Afrânio","PE"
2802,"Agrestina","PE"
2803,"Água Preta","PE"
2804,"Águas Belas","PE"
2805,"Alagoinha","PE"
2806,"Aliança","PE"
2807,"Altinho","PE"
2808,"Amaraji","PE"
2809,"Angelim","PE"
2810,"Araçoiaba","PE"
2811,"Araripina","PE"
2812,"Arcoverde","PE"
2813,"Barra de Guabiraba","PE"
2814,"Barreiros","PE"
2815,"Belém de Maria","PE"
2816,"Belém de São Francisco","PE"
2817,"Belo Jardim","PE"
2818,"Betânia","PE"
2819,"Bezerros","PE"
2820,"Bodocó","PE"
2821,"Bom Conselho","PE"
2822,"Bom Jardim","PE"
2823,"Bonito","PE"
2824,"Brejão","PE"
2825,"Brejinho","PE"
2826,"Brejo da Madre de Deus","PE"
2827,"Buenos Aires","PE"
2828,"Buíque","PE"
2829,"Cabo de Santo Agostinho","PE"
2830,"Cabrobó","PE"
2831,"Cachoeirinha","PE"
2832,"Caetés","PE"
2833,"Calçado","PE"
2834,"Calumbi","PE"
2835,"Camaragibe","PE"
2836,"Camocim de São Félix","PE"
2837,"Camutanga","PE"
2838,"Canhotinho","PE"
2839,"Capoeiras","PE"
2840,"Carnaíba","PE"
2841,"Carnaubeira da Penha","PE"
2842,"Carpina","PE"
2843,"Caruaru","PE"
2844,"Casinhas","PE"
2845,"Catende","PE"
2846,"Cedro","PE"
2847,"Chã de Alegria","PE"
2848,"Chã Grande","PE"
2849,"Condado","PE"
2850,"Correntes","PE"
2851,"Cortês","PE"
2852,"Cumaru","PE"
2853,"Cupira","PE"
2854,"Custódia","PE"
2855,"Dormentes","PE"
2856,"Escada","PE"
2857,"Exu","PE"
2858,"Feira Nova","PE"
2859,"Fernando de Noronha","PE"
2860,"Ferreiros","PE"
2861,"Flores","PE"
2862,"Floresta","PE"
2863,"Frei Miguelinho","PE"
2864,"Gameleira","PE"
2865,"Garanhuns","PE"
2866,"Glória do Goitá","PE"
2867,"Goiana","PE"
2868,"Granito","PE"
2869,"Gravatá","PE"
2870,"Iati","PE"
2871,"Ibimirim","PE"
2872,"Ibirajuba","PE"
2873,"Igarassu","PE"
2874,"Iguaraci","PE"
2875,"Ilha de Itamaracá","PE"
2876,"Inajá","PE"
2877,"Ingazeira","PE"
2878,"Ipojuca","PE"
2879,"Ipubi","PE"
2880,"Itacuruba","PE"
2881,"Itaíba","PE"
2882,"Itambé","PE"
2883,"Itapetim","PE"
2884,"Itapissuma","PE"
2885,"Itaquitinga","PE"
2886,"Jaboatão dos Guararapes","PE"
2887,"Jaqueira","PE"
2888,"Jataúba","PE"
2889,"Jatobá","PE"
2890,"João Alfredo","PE"
2891,"Joaquim Nabuco","PE"
2892,"Jucati","PE"
2893,"Jupi","PE"
2894,"Jurema","PE"
2895,"Lagoa do Carro","PE"
2896,"Lagoa do Itaenga","PE"
2897,"Lagoa do Ouro","PE"
2898,"Lagoa dos Gatos","PE"
2899,"Lagoa Grande","PE"
2900,"Lajedo","PE"
2901,"Limoeiro","PE"
2902,"Macaparana","PE"
2903,"Machados","PE"
2904,"Manari","PE"
2905,"Maraial","PE"
2906,"Mirandiba","PE"
2907,"Moreilândia","PE"
2908,"Moreno","PE"
2909,"Nazaré da Mata","PE"
2910,"Olinda","PE"
2911,"Orobó","PE"
2912,"Orocó","PE"
2913,"Ouricuri","PE"
2914,"Palmares","PE"
2915,"Palmeirina","PE"
2916,"Panelas","PE"
2917,"Paranatama","PE"
2918,"Parnamirim","PE"
2919,"Passira","PE"
2920,"Paudalho","PE"
2921,"Paulista","PE"
2922,"Pedra","PE"
2923,"Pesqueira","PE"
2924,"Petrolândia","PE"
2925,"Petrolina","PE"
2926,"Poção","PE"
2927,"Pombos","PE"
2928,"Primavera","PE"
2929,"Quipapá","PE"
2930,"Quixaba","PE"
2931,"Recife","PE"
2932,"Riacho das Almas","PE"
2933,"Ribeirão","PE"
2934,"Rio Formoso","PE"
2935,"Sairé","PE"
2936,"Salgadinho","PE"
2937,"Salgueiro","PE"
2938,"Saloá","PE"
2939,"Sanharó","PE"
2940,"Santa Cruz","PE"
2941,"Santa Cruz da Baixa Verde","PE"
2942,"Santa Cruz do Capibaribe","PE"
2943,"Santa Filomena","PE"
2944,"Santa Maria da Boa Vista","PE"
2945,"Santa Maria do Cambucá","PE"
2946,"Santa Terezinha","PE"
2947,"São Benedito do Sul","PE"
2948,"São Bento do Una","PE"
2949,"São Caitano","PE"
2950,"São João","PE"
2951,"São Joaquim do Monte","PE"
2952,"São José da Coroa Grande","PE"
2953,"São José do Belmonte","PE"
2954,"São José do Egito","PE"
2955,"São Lourenço da Mata","PE"
2956,"São Vicente Ferrer","PE"
2957,"Serra Talhada","PE"
2958,"Serrita","PE"
2959,"Sertânia","PE"
2960,"Sirinhaém","PE"
2961,"Solidão","PE"
2962,"Surubim","PE"
2963,"Tabira","PE"
2964,"Tacaimbó","PE"
2965,"Tacaratu","PE"
2966,"Tamandaré","PE"
2967,"Taquaritinga do Norte","PE"
2968,"Terezinha","PE"
2969,"Terra Nova","PE"
2970,"Timbaúba","PE"
2971,"Toritama","PE"
2972,"Tracunhaém","PE"
2973,"Trindade","PE"
2974,"Triunfo","PE"
2975,"Tupanatinga","PE"
2976,"Tuparetama","PE"
2977,"Venturosa","PE"
2978,"Verdejante","PE"
2979,"Vertente do Lério","PE"
2980,"Vertentes","PE"
2981,"Vicência","PE"
2982,"Vitória de Santo Antão","PE"
2983,"Xexéu","PE"
2984,"Acauã","PI"
2985,"Agricolândia","PI"
2986,"Água Branca","PI"
2987,"Alagoinha do Piauí","PI"
2988,"Alegrete do Piauí","PI"
2989,"Alto Longá","PI"
2990,"Altos","PI"
2991,"Alvorada do Gurguéia","PI"
2992,"Amarante","PI"
2993,"Angical do Piauí","PI"
2994,"Anísio de Abreu","PI"
2995,"Antônio Almeida","PI"
2996,"Aroazes","PI"
2997,"Aroeiras do Itaim","PI"
2998,"Arraial","PI"
2999,"Assunção do Piauí","PI"
3000,"Avelino Lopes","PI"
3001,"Baixa Grande do Ribeiro","PI"
3002,"Barra d`Alcântara","PI"
3003,"Barras","PI"
3004,"Barreiras do Piauí","PI"
3005,"Barro Duro","PI"
3006,"Batalha","PI"
3007,"Bela Vista do Piauí","PI"
3008,"Belém do Piauí","PI"
3009,"Beneditinos","PI"
3010,"Bertolínia","PI"
3011,"Betânia do Piauí","PI"
3012,"Boa Hora","PI"
3013,"Bocaina","PI"
3014,"Bom Jesus","PI"
3015,"Bom Princípio do Piauí","PI"
3016,"Bonfim do Piauí","PI"
3017,"Boqueirão do Piauí","PI"
3018,"Brasileira","PI"
3019,"Brejo do Piauí","PI"
3020,"Buriti dos Lopes","PI"
3021,"Buriti dos Montes","PI"
3022,"Cabeceiras do Piauí","PI"
3023,"Cajazeiras do Piauí","PI"
3024,"Cajueiro da Praia","PI"
3025,"Caldeirão Grande do Piauí","PI"
3026,"Campinas do Piauí","PI"
3027,"Campo Alegre do Fidalgo","PI"
3028,"Campo Grande do Piauí","PI"
3029,"Campo Largo do Piauí","PI"
3030,"Campo Maior","PI"
3031,"Canavieira","PI"
3032,"Canto do Buriti","PI"
3033,"Capitão de Campos","PI"
3034,"Capitão Gervásio Oliveira","PI"
3035,"Caracol","PI"
3036,"Caraúbas do Piauí","PI"
3037,"Caridade do Piauí","PI"
3038,"Castelo do Piauí","PI"
3039,"Caxingó","PI"
3040,"Cocal","PI"
3041,"Cocal de Telha","PI"
3042,"Cocal dos Alves","PI"
3043,"Coivaras","PI"
3044,"Colônia do Gurguéia","PI"
3045,"Colônia do Piauí","PI"
3046,"Conceição do Canindé","PI"
3047,"Coronel José Dias","PI"
3048,"Corrente","PI"
3049,"Cristalândia do Piauí","PI"
3050,"Cristino Castro","PI"
3051,"Curimatá","PI"
3052,"Currais","PI"
3053,"Curral Novo do Piauí","PI"
3054,"Curralinhos","PI"
3055,"Demerval Lobão","PI"
3056,"Dirceu Arcoverde","PI"
3057,"Dom Expedito Lopes","PI"
3058,"Dom Inocêncio","PI"
3059,"Domingos Mourão","PI"
3060,"Elesbão Veloso","PI"
3061,"Eliseu Martins","PI"
3062,"Esperantina","PI"
3063,"Fartura do Piauí","PI"
3064,"Flores do Piauí","PI"
3065,"Floresta do Piauí","PI"
3066,"Floriano","PI"
3067,"Francinópolis","PI"
3068,"Francisco Ayres","PI"
3069,"Francisco Macedo","PI"
3070,"Francisco Santos","PI"
3071,"Fronteiras","PI"
3072,"Geminiano","PI"
3073,"Gilbués","PI"
3074,"Guadalupe","PI"
3075,"Guaribas","PI"
3076,"Hugo Napoleão","PI"
3077,"Ilha Grande","PI"
3078,"Inhuma","PI"
3079,"Ipiranga do Piauí","PI"
3080,"Isaías Coelho","PI"
3081,"Itainópolis","PI"
3082,"Itaueira","PI"
3083,"Jacobina do Piauí","PI"
3084,"Jaicós","PI"
3085,"Jardim do Mulato","PI"
3086,"Jatobá do Piauí","PI"
3087,"Jerumenha","PI"
3088,"João Costa","PI"
3089,"Joaquim Pires","PI"
3090,"Joca Marques","PI"
3091,"José de Freitas","PI"
3092,"Juazeiro do Piauí","PI"
3093,"Júlio Borges","PI"
3094,"Jurema","PI"
3095,"Lagoa Alegre","PI"
3096,"Lagoa de São Francisco","PI"
3097,"Lagoa do Barro do Piauí","PI"
3098,"Lagoa do Piauí","PI"
3099,"Lagoa do Sítio","PI"
3100,"Lagoinha do Piauí","PI"
3101,"Landri Sales","PI"
3102,"Luís Correia","PI"
3103,"Luzilândia","PI"
3104,"Madeiro","PI"
3105,"Manoel Emídio","PI"
3106,"Marcolândia","PI"
3107,"Marcos Parente","PI"
3108,"Massapê do Piauí","PI"
3109,"Matias Olímpio","PI"
3110,"Miguel Alves","PI"
3111,"Miguel Leão","PI"
3112,"Milton Brandão","PI"
3113,"Monsenhor Gil","PI"
3114,"Monsenhor Hipólito","PI"
3115,"Monte Alegre do Piauí","PI"
3116,"Morro Cabeça no Tempo","PI"
3117,"Morro do Chapéu do Piauí","PI"
3118,"Murici dos Portelas","PI"
3119,"Nazaré do Piauí","PI"
3120,"Nossa Senhora de Nazaré","PI"
3121,"Nossa Senhora dos Remédios","PI"
3122,"Nova Santa Rita","PI"
3123,"Novo Oriente do Piauí","PI"
3124,"Novo Santo Antônio","PI"
3125,"Oeiras","PI"
3126,"Olho d`Água do Piauí","PI"
3127,"Padre Marcos","PI"
3128,"Paes Landim","PI"
3129,"Pajeú do Piauí","PI"
3130,"Palmeira do Piauí","PI"
3131,"Palmeirais","PI"
3132,"Paquetá","PI"
3133,"Parnaguá","PI"
3134,"Parnaíba","PI"
3135,"Passagem Franca do Piauí","PI"
3136,"Patos do Piauí","PI"
3137,"Pau d`Arco do Piauí","PI"
3138,"Paulistana","PI"
3139,"Pavussu","PI"
3140,"Pedro II","PI"
3141,"Pedro Laurentino","PI"
3142,"Picos","PI"
3143,"Pimenteiras","PI"
3144,"Pio IX","PI"
3145,"Piracuruca","PI"
3146,"Piripiri","PI"
3147,"Porto","PI"
3148,"Porto Alegre do Piauí","PI"
3149,"Prata do Piauí","PI"
3150,"Queimada Nova","PI"
3151,"Redenção do Gurguéia","PI"
3152,"Regeneração","PI"
3153,"Riacho Frio","PI"
3154,"Ribeira do Piauí","PI"
3155,"Ribeiro Gonçalves","PI"
3156,"Rio Grande do Piauí","PI"
3157,"Santa Cruz do Piauí","PI"
3158,"Santa Cruz dos Milagres","PI"
3159,"Santa Filomena","PI"
3160,"Santa Luz","PI"
3161,"Santa Rosa do Piauí","PI"
3162,"Santana do Piauí","PI"
3163,"Santo Antônio de Lisboa","PI"
3164,"Santo Antônio dos Milagres","PI"
3165,"Santo Inácio do Piauí","PI"
3166,"São Braz do Piauí","PI"
3167,"São Félix do Piauí","PI"
3168,"São Francisco de Assis do Piauí","PI"
3169,"São Francisco do Piauí","PI"
3170,"São Gonçalo do Gurguéia","PI"
3171,"São Gonçalo do Piauí","PI"
3172,"São João da Canabrava","PI"
3173,"São João da Fronteira","PI"
3174,"São João da Serra","PI"
3175,"São João da Varjota","PI"
3176,"São João do Arraial","PI"
3177,"São João do Piauí","PI"
3178,"São José do Divino","PI"
3179,"São José do Peixe","PI"
3180,"São José do Piauí","PI"
3181,"São Julião","PI"
3182,"São Lourenço do Piauí","PI"
3183,"São Luis do Piauí","PI"
3184,"São Miguel da Baixa Grande","PI"
3185,"São Miguel do Fidalgo","PI"
3186,"São Miguel do Tapuio","PI"
3187,"São Pedro do Piauí","PI"
3188,"São Raimundo Nonato","PI"
3189,"Sebastião Barros","PI"
3190,"Sebastião Leal","PI"
3191,"Sigefredo Pacheco","PI"
3192,"Simões","PI"
3193,"Simplício Mendes","PI"
3194,"Socorro do Piauí","PI"
3195,"Sussuapara","PI"
3196,"Tamboril do Piauí","PI"
3197,"Tanque do Piauí","PI"
3198,"Teresina","PI"
3199,"União","PI"
3200,"Uruçuí","PI"
3201,"Valença do Piauí","PI"
3202,"Várzea Branca","PI"
3203,"Várzea Grande","PI"
3204,"Vera Mendes","PI"
3205,"Vila Nova do Piauí","PI"
3206,"Wall Ferraz","PI"
3207,"Abatiá","PR"
3208,"Adrianópolis","PR"
3209,"Agudos do Sul","PR"
3210,"Almirante Tamandaré","PR"
3211,"Altamira do Paraná","PR"
3212,"Alto Paraíso","PR"
3213,"Alto Paraná","PR"
3214,"Alto Piquiri","PR"
3215,"Altônia","PR"
3216,"Alvorada do Sul","PR"
3217,"Amaporã","PR"
3218,"Ampére","PR"
3219,"Anahy","PR"
3220,"Andirá","PR"
3221,"Ângulo","PR"
3222,"Antonina","PR"
3223,"Antônio Olinto","PR"
3224,"Apucarana","PR"
3225,"Arapongas","PR"
3226,"Arapoti","PR"
3227,"Arapuã","PR"
3228,"Araruna","PR"
3229,"Araucária","PR"
3230,"Ariranha do Ivaí","PR"
3231,"Assaí","PR"
3232,"Assis Chateaubriand","PR"
3233,"Astorga","PR"
3234,"Atalaia","PR"
3235,"Balsa Nova","PR"
3236,"Bandeirantes","PR"
3237,"Barbosa Ferraz","PR"
3238,"Barra do Jacaré","PR"
3239,"Barracão","PR"
3240,"Bela Vista da Caroba","PR"
3241,"Bela Vista do Paraíso","PR"
3242,"Bituruna","PR"
3243,"Boa Esperança","PR"
3244,"Boa Esperança do Iguaçu","PR"
3245,"Boa Ventura de São Roque","PR"
3246,"Boa Vista da Aparecida","PR"
3247,"Bocaiúva do Sul","PR"
3248,"Bom Jesus do Sul","PR"
3249,"Bom Sucesso","PR"
3250,"Bom Sucesso do Sul","PR"
3251,"Borrazópolis","PR"
3252,"Braganey","PR"
3253,"Brasilândia do Sul","PR"
3254,"Cafeara","PR"
3255,"Cafelândia","PR"
3256,"Cafezal do Sul","PR"
3257,"Califórnia","PR"
3258,"Cambará","PR"
3259,"Cambé","PR"
3260,"Cambira","PR"
3261,"Campina da Lagoa","PR"
3262,"Campina do Simão","PR"
3263,"Campina Grande do Sul","PR"
3264,"Campo Bonito","PR"
3265,"Campo do Tenente","PR"
3266,"Campo Largo","PR"
3267,"Campo Magro","PR"
3268,"Campo Mourão","PR"
3269,"Cândido de Abreu","PR"
3270,"Candói","PR"
3271,"Cantagalo","PR"
3272,"Capanema","PR"
3273,"Capitão Leônidas Marques","PR"
3274,"Carambeí","PR"
3275,"Carlópolis","PR"
3276,"Cascavel","PR"
3277,"Castro","PR"
3278,"Catanduvas","PR"
3279,"Centenário do Sul","PR"
3280,"Cerro Azul","PR"
3281,"Céu Azul","PR"
3282,"Chopinzinho","PR"
3283,"Cianorte","PR"
3284,"Cidade Gaúcha","PR"
3285,"Clevelândia","PR"
3286,"Colombo","PR"
3287,"Colorado","PR"
3288,"Congonhinhas","PR"
3289,"Conselheiro Mairinck","PR"
3290,"Contenda","PR"
3291,"Corbélia","PR"
3292,"Cornélio Procópio","PR"
3293,"Coronel Domingos Soares","PR"
3294,"Coronel Vivida","PR"
3295,"Corumbataí do Sul","PR"
3296,"Cruz Machado","PR"
3297,"Cruzeiro do Iguaçu","PR"
3298,"Cruzeiro do Oeste","PR"
3299,"Cruzeiro do Sul","PR"
3300,"Cruzmaltina","PR"
3301,"Curitiba","PR"
3302,"Curiúva","PR"
3303,"Diamante d`Oeste","PR"
3304,"Diamante do Norte","PR"
3305,"Diamante do Sul","PR"
3306,"Dois Vizinhos","PR"
3307,"Douradina","PR"
3308,"Doutor Camargo","PR"
3309,"Doutor Ulysses","PR"
3310,"Enéas Marques","PR"
3311,"Engenheiro Beltrão","PR"
3312,"Entre Rios do Oeste","PR"
3313,"Esperança Nova","PR"
3314,"Espigão Alto do Iguaçu","PR"
3315,"Farol","PR"
3316,"Faxinal","PR"
3317,"Fazenda Rio Grande","PR"
3318,"Fênix","PR"
3319,"Fernandes Pinheiro","PR"
3320,"Figueira","PR"
3321,"Flor da Serra do Sul","PR"
3322,"Floraí","PR"
3323,"Floresta","PR"
3324,"Florestópolis","PR"
3325,"Flórida","PR"
3326,"Formosa do Oeste","PR"
3327,"Foz do Iguaçu","PR"
3328,"Foz do Jordão","PR"
3329,"Francisco Alves","PR"
3330,"Francisco Beltrão","PR"
3331,"General Carneiro","PR"
3332,"Godoy Moreira","PR"
3333,"Goioerê","PR"
3334,"Goioxim","PR"
3335,"Grandes Rios","PR"
3336,"Guaíra","PR"
3337,"Guairaçá","PR"
3338,"Guamiranga","PR"
3339,"Guapirama","PR"
3340,"Guaporema","PR"
3341,"Guaraci","PR"
3342,"Guaraniaçu","PR"
3343,"Guarapuava","PR"
3344,"Guaraqueçaba","PR"
3345,"Guaratuba","PR"
3346,"Honório Serpa","PR"
3347,"Ibaiti","PR"
3348,"Ibema","PR"
3349,"Ibiporã","PR"
3350,"Icaraíma","PR"
3351,"Iguaraçu","PR"
3352,"Iguatu","PR"
3353,"Imbaú","PR"
3354,"Imbituva","PR"
3355,"Inácio Martins","PR"
3356,"Inajá","PR"
3357,"Indianópolis","PR"
3358,"Ipiranga","PR"
3359,"Iporã","PR"
3360,"Iracema do Oeste","PR"
3361,"Irati","PR"
3362,"Iretama","PR"
3363,"Itaguajé","PR"
3364,"Itaipulândia","PR"
3365,"Itambaracá","PR"
3366,"Itambé","PR"
3367,"Itapejara d`Oeste","PR"
3368,"Itaperuçu","PR"
3369,"Itaúna do Sul","PR"
3370,"Ivaí","PR"
3371,"Ivaiporã","PR"
3372,"Ivaté","PR"
3373,"Ivatuba","PR"
3374,"Jaboti","PR"
3375,"Jacarezinho","PR"
3376,"Jaguapitã","PR"
3377,"Jaguariaíva","PR"
3378,"Jandaia do Sul","PR"
3379,"Janiópolis","PR"
3380,"Japira","PR"
3381,"Japurá","PR"
3382,"Jardim Alegre","PR"
3383,"Jardim Olinda","PR"
3384,"Jataizinho","PR"
3385,"Jesuítas","PR"
3386,"Joaquim Távora","PR"
3387,"Jundiaí do Sul","PR"
3388,"Juranda","PR"
3389,"Jussara","PR"
3390,"Kaloré","PR"
3391,"Lapa","PR"
3392,"Laranjal","PR"
3393,"Laranjeiras do Sul","PR"
3394,"Leópolis","PR"
3395,"Lidianópolis","PR"
3396,"Lindoeste","PR"
3397,"Loanda","PR"
3398,"Lobato","PR"
3399,"Londrina","PR"
3400,"Luiziana","PR"
3401,"Lunardelli","PR"
3402,"Lupionópolis","PR"
3403,"Mallet","PR"
3404,"Mamborê","PR"
3405,"Mandaguaçu","PR"
3406,"Mandaguari","PR"
3407,"Mandirituba","PR"
3408,"Manfrinópolis","PR"
3409,"Mangueirinha","PR"
3410,"Manoel Ribas","PR"
3411,"Marechal Cândido Rondon","PR"
3412,"Maria Helena","PR"
3413,"Marialva","PR"
3414,"Marilândia do Sul","PR"
3415,"Marilena","PR"
3416,"Mariluz","PR"
3417,"Maringá","PR"
3418,"Mariópolis","PR"
3419,"Maripá","PR"
3420,"Marmeleiro","PR"
3421,"Marquinho","PR"
3422,"Marumbi","PR"
3423,"Matelândia","PR"
3424,"Matinhos","PR"
3425,"Mato Rico","PR"
3426,"Mauá da Serra","PR"
3427,"Medianeira","PR"
3428,"Mercedes","PR"
3429,"Mirador","PR"
3430,"Miraselva","PR"
3431,"Missal","PR"
3432,"Moreira Sales","PR"
3433,"Morretes","PR"
3434,"Munhoz de Melo","PR"
3435,"Nossa Senhora das Graças","PR"
3436,"Nova Aliança do Ivaí","PR"
3437,"Nova América da Colina","PR"
3438,"Nova Aurora","PR"
3439,"Nova Cantu","PR"
3440,"Nova Esperança","PR"
3441,"Nova Esperança do Sudoeste","PR"
3442,"Nova Fátima","PR"
3443,"Nova Laranjeiras","PR"
3444,"Nova Londrina","PR"
3445,"Nova Olímpia","PR"
3446,"Nova Prata do Iguaçu","PR"
3447,"Nova Santa Bárbara","PR"
3448,"Nova Santa Rosa","PR"
3449,"Nova Tebas","PR"
3450,"Novo Itacolomi","PR"
3451,"Ortigueira","PR"
3452,"Ourizona","PR"
3453,"Ouro Verde do Oeste","PR"
3454,"Paiçandu","PR"
3455,"Palmas","PR"
3456,"Palmeira","PR"
3457,"Palmital","PR"
3458,"Palotina","PR"
3459,"Paraíso do Norte","PR"
3460,"Paranacity","PR"
3461,"Paranaguá","PR"
3462,"Paranapoema","PR"
3463,"Paranavaí","PR"
3464,"Pato Bragado","PR"
3465,"Pato Branco","PR"
3466,"Paula Freitas","PR"
3467,"Paulo Frontin","PR"
3468,"Peabiru","PR"
3469,"Perobal","PR"
3470,"Pérola","PR"
3471,"Pérola d`Oeste","PR"
3472,"Piên","PR"
3473,"Pinhais","PR"
3474,"Pinhal de São Bento","PR"
3475,"Pinhalão","PR"
3476,"Pinhão","PR"
3477,"Piraí do Sul","PR"
3478,"Piraquara","PR"
3479,"Pitanga","PR"
3480,"Pitangueiras","PR"
3481,"Planaltina do Paraná","PR"
3482,"Planalto","PR"
3483,"Ponta Grossa","PR"
3484,"Pontal do Paraná","PR"
3485,"Porecatu","PR"
3486,"Porto Amazonas","PR"
3487,"Porto Barreiro","PR"
3488,"Porto Rico","PR"
3489,"Porto Vitória","PR"
3490,"Prado Ferreira","PR"
3491,"Pranchita","PR"
3492,"Presidente Castelo Branco","PR"
3493,"Primeiro de Maio","PR"
3494,"Prudentópolis","PR"
3495,"Quarto Centenário","PR"
3496,"Quatiguá","PR"
3497,"Quatro Barras","PR"
3498,"Quatro Pontes","PR"
3499,"Quedas do Iguaçu","PR"
3500,"Querência do Norte","PR"
3501,"Quinta do Sol","PR"
3502,"Quitandinha","PR"
3503,"Ramilândia","PR"
3504,"Rancho Alegre","PR"
3505,"Rancho Alegre d`Oeste","PR"
3506,"Realeza","PR"
3507,"Rebouças","PR"
3508,"Renascença","PR"
3509,"Reserva","PR"
3510,"Reserva do Iguaçu","PR"
3511,"Ribeirão Claro","PR"
3512,"Ribeirão do Pinhal","PR"
3513,"Rio Azul","PR"
3514,"Rio Bom","PR"
3515,"Rio Bonito do Iguaçu","PR"
3516,"Rio Branco do Ivaí","PR"
3517,"Rio Branco do Sul","PR"
3518,"Rio Negro","PR"
3519,"Rolândia","PR"
3520,"Roncador","PR"
3521,"Rondon","PR"
3522,"Rosário do Ivaí","PR"
3523,"Sabáudia","PR"
3524,"Salgado Filho","PR"
3525,"Salto do Itararé","PR"
3526,"Salto do Lontra","PR"
3527,"Santa Amélia","PR"
3528,"Santa Cecília do Pavão","PR"
3529,"Santa Cruz de Monte Castelo","PR"
3530,"Santa Fé","PR"
3531,"Santa Helena","PR"
3532,"Santa Inês","PR"
3533,"Santa Isabel do Ivaí","PR"
3534,"Santa Izabel do Oeste","PR"
3535,"Santa Lúcia","PR"
3536,"Santa Maria do Oeste","PR"
3537,"Santa Mariana","PR"
3538,"Santa Mônica","PR"
3539,"Santa Tereza do Oeste","PR"
3540,"Santa Terezinha de Itaipu","PR"
3541,"Santana do Itararé","PR"
3542,"Santo Antônio da Platina","PR"
3543,"Santo Antônio do Caiuá","PR"
3544,"Santo Antônio do Paraíso","PR"
3545,"Santo Antônio do Sudoeste","PR"
3546,"Santo Inácio","PR"
3547,"São Carlos do Ivaí","PR"
3548,"São Jerônimo da Serra","PR"
3549,"São João","PR"
3550,"São João do Caiuá","PR"
3551,"São João do Ivaí","PR"
3552,"São João do Triunfo","PR"
3553,"São Jorge d`Oeste","PR"
3554,"São Jorge do Ivaí","PR"
3555,"São Jorge do Patrocínio","PR"
3556,"São José da Boa Vista","PR"
3557,"São José das Palmeiras","PR"
3558,"São José dos Pinhais","PR"
3559,"São Manoel do Paraná","PR"
3560,"São Mateus do Sul","PR"
3561,"São Miguel do Iguaçu","PR"
3562,"São Pedro do Iguaçu","PR"
3563,"São Pedro do Ivaí","PR"
3564,"São Pedro do Paraná","PR"
3565,"São Sebastião da Amoreira","PR"
3566,"São Tomé","PR"
3567,"Sapopema","PR"
3568,"Sarandi","PR"
3569,"Saudade do Iguaçu","PR"
3570,"Sengés","PR"
3571,"Serranópolis do Iguaçu","PR"
3572,"Sertaneja","PR"
3573,"Sertanópolis","PR"
3574,"Siqueira Campos","PR"
3575,"Sulina","PR"
3576,"Tamarana","PR"
3577,"Tamboara","PR"
3578,"Tapejara","PR"
3579,"Tapira","PR"
3580,"Teixeira Soares","PR"
3581,"Telêmaco Borba","PR"
3582,"Terra Boa","PR"
3583,"Terra Rica","PR"
3584,"Terra Roxa","PR"
3585,"Tibagi","PR"
3586,"Tijucas do Sul","PR"
3587,"Toledo","PR"
3588,"Tomazina","PR"
3589,"Três Barras do Paraná","PR"
3590,"Tunas do Paraná","PR"
3591,"Tuneiras do Oeste","PR"
3592,"Tupãssi","PR"
3593,"Turvo","PR"
3594,"Ubiratã","PR"
3595,"Umuarama","PR"
3596,"União da Vitória","PR"
3597,"Uniflor","PR"
3598,"Uraí","PR"
3599,"Ventania","PR"
3600,"Vera Cruz do Oeste","PR"
3601,"Verê","PR"
3602,"Virmond","PR"
3603,"Vitorino","PR"
3604,"Wenceslau Braz","PR"
